"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";3049806957,72084;2754427190,32972;2520103449,27027;2085399528,79324
"2";"plant_based";"waste";250605108,076336;295379767,39112;234323741,059446;434703920,477038
"3";"animal_based";"cont";862121606,68784;807090215,450555;752304872,068038;656109715,804868
"4";"animal_based";"waste";9136025,61897116;55031391,2372848;54785343,3825173;96195156,2631699
