"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";2768158626,78399;2602936331,47807;2457878054,8436;2177544913,38017
"2";"plant_based";"waste";147529981,296766;165222295,305915;145058276,634471;280333141,463428
"3";"animal_based";"cont";1291543162,27467;1237655463,19912;1182395014,13884;1079645420,85817
"4";"animal_based";"waste";8820916,66054405;53887699,0755466;55260449,0602829;102749593,280675
