"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";55166965,7681552;51009603,8586293;48500457,6139054;41902656,1914824
"2";"plant_based";"waste";3386221,46394187;4157361,90952599;2509146,24472388;6597801,42242295
"3";"animal_based";"cont";2663949,3620184;2587445,94055324;2558150,52500034;2320019,2302569
"4";"animal_based";"waste";76897,3140316156;76503,4214651623;29295,4155529013;238131,294743439
