"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";5548545,99425366;5292163,70217887;5194280,00888432;4847583,11968824
"2";"plant_based";"waste";198404,481607443;256382,292074783;97883,6932945581;346696,889196075
"3";"animal_based";"cont";2954702,30857626;2925554,85679875;2892059,73726697;2682179,08042502
"4";"animal_based";"waste";56009,9285112429;29147,4517775175;33495,1195317748;209880,656841947
