"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";6131825,5387551;5854149,28232268;5629306,80436744;4847583,11968824
"2";"plant_based";"waste";219016,81735087;277676,256432425;224842,47795524;781723,684679197
"3";"animal_based";"cont";3244586,92066103;3212931,08059019;3139477,56272312;2682179,08042502
"4";"animal_based";"waste";61793,3505289246;31655,8400708401;73453,5178670688;457298,482298093
