"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";5281154,12873651;5049020,25127037;4820698,26192975;4061553,84917478
"2";"plant_based";"waste";219604,700926526;232133,877466145;228321,989340615;759144,41275497
"3";"animal_based";"cont";5609500,42501444;5558269,88705517;5433532,73832653;4640920,90224279
"4";"animal_based";"waste";98404,1123649552;51230,5379592689;124737,148728636;792611,836083739
