"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";55516886,2289873;53650109,0571889;50712025,371071;42068338,8816748
"2";"plant_based";"waste";1603175,87904043;1866777,17179832;2938083,68611795;8643686,48939615
"3";"animal_based";"cont";187376172,571384;186203600,35763;181873266,777279;154201385,920962
"4";"animal_based";"waste";3562744,71261277;1172572,2137533;4330333,5803517;27671880,8563161
