"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";7742345,04704803;7048878,40481719;6554991,00157681;5125339,73877832
"2";"plant_based";"waste";430776,087879127;693466,642230841;493887,403240387;1429651,26279848
"3";"animal_based";"cont";585509,543401356;568729,538959003;555555,977386624;453300,806546007
"4";"animal_based";"waste";17117,0612002415;16780,0044423536;13173,5615723787;102255,170840617
