"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";2767964093,30704;2496854845,64693;2398137674,49269;2205442519,69874
"2";"plant_based";"waste";224464491,550825;271109247,660108;98717171,1542446;192695154,793954
"3";"animal_based";"cont";43933909,2891394;42849438,0943605;42140688,2101075;38997789,5007683
"4";"animal_based";"waste";1288271,38012992;1084471,19477892;708749,884252953;3142898,70933928
