"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";5687213,63020717;5580492,24102641;5492596,43464499;5125339,73877832
"2";"plant_based";"waste";98058,7940051568;106721,389180762;87895,8063814277;367256,695866663
"3";"animal_based";"cont";490143,0309994;485657,834718297;482471,713435183;453300,806546007
"4";"animal_based";"waste";2184,78646984352;4485,1962811029;3186,12128311407;29170,906889176
