"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";1735622003,28931;1636819272,85029;1597357581,35914;1512617293,77167
"2";"plant_based";"waste";77062053,4016463;98802730,4390198;39461691,4911494;84740287,587471
"3";"animal_based";"cont";2958450099,15998;2832079898,1454;2767775390,39412;2648474691,32056
"4";"animal_based";"waste";19283018,3181161;126370201,014582;64304507,7512745;119300699,073565
