"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";1982874260,66659;1875839730,55919;1785029157,11897;1596317284,17462
"2";"plant_based";"waste";85779221,2150251;107034530,107401;90810573,4402185;188711872,944354
"3";"animal_based";"cont";3207662675,90141;3071718233,24494;2932648434,89149;2677677137,59275
"4";"animal_based";"waste";21046918,2953604;135944442,65647;139069798,353449;254971297,298746
