"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";49374952,8517601;47464908,7360844;46039484,8330646;41902656,1914824
"2";"plant_based";"waste";1935930,31336238;1910044,11567564;1425423,90301982;4136828,64158217
"3";"animal_based";"cont";2540051,6404062;2491823,65733829;2473027,73093253;2320019,2302569
"4";"animal_based";"waste";46908,529948024;48227,9830679085;18795,9264057577;153008,500675633
