"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";45831328,6391293;45149065,1392785;44507213,5646344;42383623,1765499
"2";"plant_based";"waste";946088,681676533;682263,499850825;641851,574644037;2123590,38808451
"3";"animal_based";"cont";63771791,932281;63609887,3883329;63341513,0723927;60948175,9158031
"4";"animal_based";"waste";566963,687624487;161904,543948106;268374,315940177;2393337,15658961
