"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";56791244,3701923;54629929,6118569;51299171,4725073;41902656,1914824
"2";"plant_based";"waste";2257601,3262488;2161314,75833545;3330758,1393496;9396515,28102484
"3";"animal_based";"cont";2743217,54922236;2690619,65759756;2649969,52226173;2320019,2302569
"4";"animal_based";"waste";51496,9335448222;52597,8916247904;40650,1353358373;329950,292004827
