"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";6127713,6942643;5580376,27208726;5398556,31203813;4847583,11968824
"2";"plant_based";"waste";341853,832587352;547337,422177046;181819,960049121;550973,192349894
"3";"animal_based";"cont";3109254,27289942;3063018,79058293;3010460,15971653;2682179,08042502
"4";"animal_based";"waste";89628,9573061343;46235,4823164983;52558,6308663996;328281,079291503
