"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";3226673162,86475;2910270237,16282;2655011909,91495;2177544913,38017
"2";"plant_based";"waste";275139281,611778;316402925,70193;255258327,247868;477466996,53478
"3";"animal_based";"cont";1420616056,05613;1331648976,17509;1242610091,35502;1079645420,85817
"4";"animal_based";"waste";14694814,4746948;88967079,8810342;89038884,8200687;162964670,496856
