"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";72890378,7674051;67394300,8891158;60399078,4916616;42383623,1765499
"2";"plant_based";"waste";4937783,12639308;5496077,87828933;6995222,39745411;18015455,3151117
"3";"animal_based";"cont";82489910,984713;81707191,282931;78930045,366203;60948175,9158031
"4";"animal_based";"waste";2347725,46094827;782719,70178206;2777145,91672797;17981869,4503999
