"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";52197739,6210853;48263877,0147122;45895810,909413;39667755,7681084
"2";"plant_based";"waste";3194291,26341253;3933862,60637308;2368066,10529919;6228055,14130457
"3";"animal_based";"cont";43620722,8643753;43190747,1036979;42449883,054769;37624317,0216631
"4";"animal_based";"waste";1277742,72282212;429975,760677407;740864,048928911;4825566,03310585
