"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";4330710,07003407;4257292,83086302;4219178,50473962;4061553,84917478
"2";"plant_based";"waste";87135,8092241321;73417,239171044;38114,326123409;157624,655564832
"3";"animal_based";"cont";4855857,93313501;4836400,72890435;4815685,06805891;4640920,90224279
"4";"animal_based";"waste";39390,0440181436;19457,2042306584;20715,6608454488;174764,16581612
