"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";4552365,26135552;4476727,13313073;4395485,26452999;4061553,84917478
"2";"plant_based";"waste";91547,7288222152;75638,1282247909;81241,8686007369;333931,41535521
"3";"animal_based";"cont";5068138,15906564;5047938,64571166;5004737,93971478;4640920,90224279
"4";"animal_based";"waste";41196,9403751131;20199,5133539715;43200,7059968846;363817,037471993
