"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";2361303524,6911;2292463088,51481;2263665066,30201;2205442519,69874
"2";"plant_based";"waste";56593935,2177228;68840436,1762888;28798022,2127985;58222546,6032761
"3";"animal_based";"cont";40511027,9782939;40187146,7033302;39979165,2893212;38997789,5007683
"4";"animal_based";"waste";241483,086014457;323881,274963687;207981,414008986;981375,788552909
