"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";45495663,3741601;44803390,5786809;43572891,8977828;39667755,7681084
"2";"plant_based";"waste";858151,008446732;692272,795479137;1230498,68089813;3905136,12967438
"3";"animal_based";"cont";41167490,1694301;41060572,9061097;40706310,4222565;37624317,0216632
"4";"animal_based";"waste";373586,834448054;106917,263320409;354262,483853208;3081993,40059336
