"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";6485364,8596421;5872697,2428775;5385258,94209911;4061553,84917478
"2";"plant_based";"waste";414770,604498426;612667,616764603;487438,300778381;1323705,09292433
"3";"animal_based";"cont";6238897,45778374;6153840,66398914;5946941,18771491;4640920,90224279
"4";"animal_based";"waste";166572,008116284;85056,7937946054;206899,476274225;1306020,28547212
